route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color
32466,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,6122,2,
32467,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6123,2,
32468,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,6124,2,
32469,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6125,2,
32470,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,6126,2,
32471,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6127,2,
32472,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,6128,2,
32473,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6129,2,
32474,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,6130,2,
32475,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6131,2,
32476,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,6132,2,
32477,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6133,2,
32478,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,6134,2,
32479,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6135,2,
32480,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,6542,2,
32481,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,6543,2,
32482,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,6544,2,
32483,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,6545,2,
32484,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,6546,2,
32485,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,6547,2,
32486,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,6548,2,
32487,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,6549,2,
32488,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,6550,2,
32489,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,6551,2,
32490,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,6552,2,
32491,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,6553,2,
32492,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,6554,2,
32493,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,6555,2,
32494,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,6556,2,
32495,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,6557,2,
32496,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6715,2,
32497,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,6716,2,
32498,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6719,2,
32499,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,6720,2,
32500,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6723,2,
32501,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,6724,2,
32502,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6727,2,
32503,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,6728,2,
32504,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6731,2,
32505,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,6732,2,
32506,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6735,2,
32507,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,6736,2,
32508,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6739,2,
32509,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,6740,2,
32510,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6743,2,
32511,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,6744,2,
32512,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6747,2,
32513,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,6748,2,
32514,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,7120,2,
32515,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,7121,2,
32516,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,7122,2,
32517,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,7123,2,
32518,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,7124,2,
32519,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,7125,2,
32521,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,7540,2,
32522,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,7541,2,
32523,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,7542,2,
32524,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,7543,2,
32525,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,7544,2,
32526,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,7545,2,
32579,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6751,2,
32580,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,6752,2,
32688,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב ההגנה-תל אביב יפו,6134,2,
32689,2,,תל אביב ההגנה-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6135,2,
32690,2,,רשל''צ משה דיין-ראשון לציון<->תל אביב ההגנה-תל אביב יפו,6326,2,
32692,2,,תל אביב ההגנה-תל אביב יפו<->רשל''צ משה דיין-ראשון לציון,6329,2,
32694,2,,תל אביב ההגנה-תל אביב יפו<->אשקלון-אשקלון,6627,2,
32696,2,,אשקלון-אשקלון<->תל אביב ההגנה-תל אביב יפו,6632,2,
33541,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,713,2,
33542,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,714,2,
34149,2,,לוד-לוד<->באר שבע מרכז-באר שבע,219,2,
34151,2,,חיפה מרכז-חיפה<->באר שבע מרכז-באר שבע,221,2,
34152,2,,אשקלון-אשקלון<->בנימינה-בנימינה גבעת עדה,224,2,
34153,2,,בנימינה-בנימינה גבעת עדה<->באר שבע מרכז-באר שבע,225,2,
34154,2,,אשקלון-אשקלון<->בנימינה-בנימינה גבעת עדה,226,2,
34155,2,,בנימינה-בנימינה גבעת עדה<->באר שבע מרכז-באר שבע,229,2,
34156,2,,אשקלון-אשקלון<->בנימינה-בנימינה גבעת עדה,230,2,
34157,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,232,2,
34158,2,,בנימינה-בנימינה גבעת עדה<->באר שבע מרכז-באר שבע,233,2,
34159,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,236,2,
34160,2,,בנימינה-בנימינה גבעת עדה<->באר שבע מרכז-באר שבע,237,2,
34161,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,240,2,
34162,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,244,2,
34163,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,248,2,
34164,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,252,2,
34165,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,256,2,
34166,2,,בנימינה-בנימינה גבעת עדה<->אשקלון-אשקלון,259,2,
34167,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,260,2,
34168,2,,בנימינה-בנימינה גבעת עדה<->באר שבע מרכז-באר שבע,261,2,
34169,2,,בנימינה-בנימינה גבעת עדה<->אשקלון-אשקלון,263,2,
34170,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,264,2,
34171,2,,בנימינה-בנימינה גבעת עדה<->באר שבע מרכז-באר שבע,265,2,
34172,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,268,2,
34173,2,,בנימינה-בנימינה גבעת עדה<->באר שבע מרכז-באר שבע,269,2,
34174,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,272,2,
34175,2,,בנימינה-בנימינה גבעת עדה<->אשקלון-אשקלון,273,2,
34176,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,276,2,
34177,2,,בנימינה-בנימינה גבעת עדה<->רחובות-רחובות,277,2,
34178,2,,בנימינה-בנימינה גבעת עדה<->רחובות-רחובות,279,2,
34179,2,,באר שבע מרכז-באר שבע<->בנימינה-בנימינה גבעת עדה,280,2,
34180,2,,באר שבע מרכז-באר שבע<->תל אביב מרכז-תל אביב יפו,284,2,
34181,2,,הרצליה-הרצליה<->אשדוד עד הלום-אשדוד,343,2,
34182,2,,רשל''צ משה דיין-ראשון לציון<->הרצליה-הרצליה,344,2,
34183,2,,הרצליה-הרצליה<->רשל''צ משה דיין-ראשון לציון,349,2,
34184,2,,בית שמש-בית שמש<->תל אביב מרכז-תל אביב יפו,534,2,
34185,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,548,2,
34186,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,549,2,
34187,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,552,2,
34188,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,553,2,
34189,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,574,2,
34190,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,575,2,
34191,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,578,2,
34192,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,579,2,
34193,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,582,2,
34194,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,583,2,
34195,2,,ירושלים/יצחק נבון-ירושלים<->מודיעין מרכז-מודיעין מכבים רעות,586,2,
34196,2,,מודיעין מרכז-מודיעין מכבים רעות<->ירושלים/יצחק נבון-ירושלים,587,2,
34197,2,,הרצליה-הרצליה<->אשקלון-אשקלון,673,2,
34198,2,,ירושלים/יצחק נבון-ירושלים<->תל אביב מרכז-תל אביב יפו,700,2,
34199,2,,ירושלים/יצחק נבון-ירושלים<->תל אביב מרכז-תל אביב יפו,702,2,
34200,2,,תל אביב מרכז-תל אביב יפו<->ירושלים/יצחק נבון-ירושלים,703,2,
34201,2,,ירושלים/יצחק נבון-ירושלים<->תל אביב מרכז-תל אביב יפו,704,2,
34202,2,,תל אביב מרכז-תל אביב יפו<->ירושלים/יצחק נבון-ירושלים,705,2,
34203,2,,ירושלים/יצחק נבון-ירושלים<->תל אביב מרכז-תל אביב יפו,706,2,
34204,2,,תל אביב מרכז-תל אביב יפו<->ירושלים/יצחק נבון-ירושלים,707,2,
34205,2,,ירושלים/יצחק נבון-ירושלים<->תל אביב מרכז-תל אביב יפו,708,2,
34206,2,,תל אביב מרכז-תל אביב יפו<->ירושלים/יצחק נבון-ירושלים,709,2,
34207,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,710,2,
34208,2,,נתניה-נתניה<->רחובות-רחובות,951,2,
34209,2,,רחובות-רחובות<->נתניה-נתניה,952,2,
34210,2,,נתניה-נתניה<->רחובות-רחובות,953,2,
34211,2,,רחובות-רחובות<->נתניה-נתניה,954,2,
34212,2,,נתניה-נתניה<->רחובות-רחובות,955,2,
34213,2,,רחובות-רחובות<->נתניה-נתניה,956,2,
34214,2,,נתניה-נתניה<->רחובות-רחובות,957,2,
34215,2,,רחובות-רחובות<->נתניה-נתניה,968,2,
34216,2,,רחובות-רחובות<->נתניה-נתניה,970,2,
34217,2,,נתניה-נתניה<->רחובות-רחובות,971,2,
34218,2,,רחובות-רחובות<->נתניה-נתניה,972,2,
34219,2,,נתניה-נתניה<->רחובות-רחובות,973,2,
34220,2,,רחובות-רחובות<->נתניה-נתניה,974,2,
34221,2,,נתניה-נתניה<->רחובות-רחובות,975,2,
34222,2,,רחובות-רחובות<->נתניה-נתניה,976,2,
34223,2,,נתניה-נתניה<->רחובות-רחובות,977,2,
34224,2,,רחובות-רחובות<->נתניה-נתניה,978,2,
34225,2,,נתניה-נתניה<->רחובות-רחובות,979,2,
34226,2,,רחובות-רחובות<->נתניה-נתניה,980,2,
34227,2,,נתניה-נתניה<->רחובות-רחובות,981,2,
34228,2,,רחובות-רחובות<->נתניה-נתניה,982,2,
34229,2,,נתניה-נתניה<->רחובות-רחובות,983,2,
34230,2,,רחובות-רחובות<->נתניה-נתניה,984,2,
34231,2,,נתניה-נתניה<->רחובות-רחובות,985,2,
34232,2,,רחובות-רחובות<->תל אביב מרכז-תל אביב יפו,986,2,
34233,2,,קרית גת-קרית גת<->נהריה-נהריה,1020,2,
34239,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,701,2,
34240,2,,באר שבע מרכז-באר שבע<->תל אביב מרכז-תל אביב יפו,6020,2,
34241,2,,תל אביב מרכז-תל אביב יפו<->באר שבע מרכז-באר שבע,6021,2,
34242,2,,באר שבע מרכז-באר שבע<->תל אביב מרכז-תל אביב יפו,6022,2,
34243,2,,תל אביב מרכז-תל אביב יפו<->באר שבע מרכז-באר שבע,6023,2,
34244,2,,באר שבע מרכז-באר שבע<->תל אביב מרכז-תל אביב יפו,6024,2,
34245,2,,תל אביב מרכז-תל אביב יפו<->באר שבע מרכז-באר שבע,6025,2,
34246,2,,באר שבע מרכז-באר שבע<->תל אביב מרכז-תל אביב יפו,6026,2,
34247,2,,תל אביב מרכז-תל אביב יפו<->באר שבע מרכז-באר שבע,6027,2,
34248,2,,באר שבע מרכז-באר שבע<->תל אביב מרכז-תל אביב יפו,6028,2,
34249,2,,תל אביב מרכז-תל אביב יפו<->באר שבע מרכז-באר שבע,6029,2,
34250,2,,באר שבע מרכז-באר שבע<->תל אביב מרכז-תל אביב יפו,6030,2,
34251,2,,תל אביב מרכז-תל אביב יפו<->באר שבע מרכז-באר שבע,6031,2,
34252,2,,באר שבע מרכז-באר שבע<->תל אביב מרכז-תל אביב יפו,6032,2,
34253,2,,תל אביב מרכז-תל אביב יפו<->באר שבע מרכז-באר שבע,6033,2,
34254,2,,תל אביב מרכז-תל אביב יפו<->קרית גת-קרית גת,6035,2,
34255,2,,באר שבע מרכז-באר שבע<->תל אביב מרכז-תל אביב יפו,6036,2,
34256,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב מרכז-תל אביב יפו,6136,2,
34257,2,,תל אביב מרכז-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6137,2,
34258,2,,בית שמש-בית שמש<->נתניה-נתניה,6500,2,
34259,2,,בית שמש-בית שמש<->נתניה-נתניה,6502,2,
34260,2,,נתניה-נתניה<->בית שמש-בית שמש,6503,2,
34261,2,,בית שמש-בית שמש<->נתניה-נתניה,6504,2,
34262,2,,נתניה-נתניה<->בית שמש-בית שמש,6505,2,
34263,2,,בית שמש-בית שמש<->נתניה-נתניה,6506,2,
34264,2,,נתניה-נתניה<->בית שמש-בית שמש,6507,2,
34265,2,,בית שמש-בית שמש<->נתניה-נתניה,6508,2,
34266,2,,נתניה-נתניה<->בית שמש-בית שמש,6509,2,
34267,2,,בית שמש-בית שמש<->נתניה-נתניה,6510,2,
34268,2,,נתניה-נתניה<->בית שמש-בית שמש,6511,2,
34269,2,,בית שמש-בית שמש<->נתניה-נתניה,6512,2,
34270,2,,נתניה-נתניה<->בית שמש-בית שמש,6513,2,
34271,2,,בית שמש-בית שמש<->נתניה-נתניה,6514,2,
34272,2,,נתניה-נתניה<->בית שמש-בית שמש,6515,2,
34273,2,,נתניה-נתניה<->בית שמש-בית שמש,6517,2,
34278,2,,רחובות-רחובות<->נתניה-נתניה,6950,2,
34279,2,,נתניה-נתניה<->רחובות-רחובות,6951,2,
34280,2,,רחובות-רחובות<->נתניה-נתניה,6952,2,
34281,2,,נתניה-נתניה<->רחובות-רחובות,6953,2,
34282,2,,רחובות-רחובות<->נתניה-נתניה,6954,2,
34283,2,,נתניה-נתניה<->רחובות-רחובות,6955,2,
34284,2,,רחובות-רחובות<->נתניה-נתניה,6956,2,
34285,2,,נתניה-נתניה<->רחובות-רחובות,6957,2,
34286,2,,רחובות-רחובות<->נתניה-נתניה,6958,2,
34287,2,,נתניה-נתניה<->רחובות-רחובות,6959,2,
34288,2,,רחובות-רחובות<->נתניה-נתניה,6960,2,
34289,2,,נתניה-נתניה<->רחובות-רחובות,6961,2,
34290,2,,רחובות-רחובות<->נתניה-נתניה,6962,2,
34291,2,,נתניה-נתניה<->רחובות-רחובות,6963,2,
34292,2,,רחובות-רחובות<->נתניה-נתניה,6964,2,
34293,2,,נתניה-נתניה<->רחובות-רחובות,6965,2,
34294,2,,רחובות-רחובות<->נתניה-נתניה,6966,2,
34295,2,,נתניה-נתניה<->רחובות-רחובות,6967,2,
34296,2,,בית שמש-בית שמש<->נתניה-נתניה,7500,2,
34297,2,,בית שמש-בית שמש<->נתניה-נתניה,7502,2,
34298,2,,נתניה-נתניה<->בית שמש-בית שמש,7503,2,
34299,2,,נתניה-נתניה<->בית שמש-בית שמש,7505,2,
34300,2,,רחובות-רחובות<->נתניה-נתניה,7950,2,
34301,2,,נתניה-נתניה<->רחובות-רחובות,7951,2,
34302,2,,רחובות-רחובות<->נתניה-נתניה,7952,2,
34303,2,,נתניה-נתניה<->רחובות-רחובות,7953,2,
34304,2,,רחובות-רחובות<->נתניה-נתניה,7954,2,
34305,2,,נתניה-נתניה<->רחובות-רחובות,7955,2,
34332,2,,עתלית-עתלית<->בית שאן-בית שאן,84,2,
34333,2,,עתלית-עתלית<->בית שאן-בית שאן,90,2,
34334,2,,ראשונים-ראשון לציון<->לוד-לוד,930,2,
34335,2,,לוד-לוד<->ראשונים-ראשון לציון,931,2,
34336,2,,ראשונים-ראשון לציון<->לוד-לוד,932,2,
34337,2,,לוד-לוד<->ראשונים-ראשון לציון,933,2,
34338,2,,ראשונים-ראשון לציון<->לוד-לוד,6900,2,
34339,2,,לוד-לוד<->ראשונים-ראשון לציון,6901,2,
34340,2,,ראשונים-ראשון לציון<->לוד-לוד,6902,2,
34341,2,,לוד-לוד<->ראשונים-ראשון לציון,6903,2,
34342,2,,ראשונים-ראשון לציון<->לוד-לוד,6904,2,
34343,2,,לוד-לוד<->ראשונים-ראשון לציון,6905,2,
34344,2,,ראשונים-ראשון לציון<->לוד-לוד,6906,2,
34345,2,,לוד-לוד<->ראשונים-ראשון לציון,6907,2,
34346,2,,ראשונים-ראשון לציון<->לוד-לוד,6908,2,
34347,2,,לוד-לוד<->ראשונים-ראשון לציון,6909,2,
34348,2,,ראשונים-ראשון לציון<->לוד-לוד,6910,2,
34349,2,,לוד-לוד<->ראשונים-ראשון לציון,6911,2,
34350,2,,ראשונים-ראשון לציון<->לוד-לוד,6912,2,
34351,2,,לוד-לוד<->ראשונים-ראשון לציון,6913,2,
34352,2,,ראשונים-ראשון לציון<->לוד-לוד,6914,2,
34353,2,,לוד-לוד<->ראשונים-ראשון לציון,6915,2,
34354,2,,ראשונים-ראשון לציון<->לוד-לוד,6916,2,
34356,2,,לוד-לוד<->ראשונים-ראשון לציון,7901,2,
34357,2,,ראשונים-ראשון לציון<->לוד-לוד,7902,2,
34358,2,,לוד-לוד<->ראשונים-ראשון לציון,7903,2,
34359,2,,ראשונים-ראשון לציון<->לוד-לוד,7904,2,
34386,2,,באר שבע צפון-באר שבע<->תל אביב מרכז-תל אביב יפו,7020,2,
34387,2,,תל אביב מרכז-תל אביב יפו<->באר שבע צפון-באר שבע,7021,2,
34388,2,,באר שבע צפון-באר שבע<->תל אביב מרכז-תל אביב יפו,7022,2,
34389,2,,תל אביב מרכז-תל אביב יפו<->באר שבע צפון-באר שבע,7023,2,
34390,2,,באר שבע צפון-באר שבע<->תל אביב מרכז-תל אביב יפו,7024,2,
34391,2,,תל אביב מרכז-תל אביב יפו<->באר שבע צפון-באר שבע,7025,2,
34412,2,,תל אביב מרכז-תל אביב יפו<->ירושלים/יצחק נבון-ירושלים,711,2,
34427,2,,חיפה מרכז-חיפה<->נהריה-נהריה,9182,2,
34454,2,,נהריה-נהריה<->באר שבע צפון-באר שבע,43,2,
34455,2,,נהריה-נהריה<->באר שבע צפון-באר שבע,45,2,
34624,2,,אשקלון-אשקלון<->הרצליה-הרצליה,7616,2,
34625,2,,הרצליה-הרצליה<->אשקלון-אשקלון,7617,2,
34626,2,,אשקלון-אשקלון<->תל אביב מרכז-תל אביב יפו,7618,2,
34627,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,7723,2,
34628,2,,ירושלים/יצחק נבון-ירושלים<->הרצליה-הרצליה,7724,2,
35172,2,,נתיבות-נתיבות<->באר שבע מרכז-באר שבע,217,2,
35173,2,,נתיבות-נתיבות<->בנימינה-בנימינה גבעת עדה,228,2,
35174,2,,ירושלים/יצחק נבון-ירושלים<->תל אביב מרכז-תל אביב יפו,6700,2,
35175,2,,הרצליה-הרצליה<->ירושלים/יצחק נבון-ירושלים,6701,2,
35176,2,,ירושלים/יצחק נבון-ירושלים<->תל אביב מרכז-תל אביב יפו,6702,2,
35177,2,,תל אביב מרכז-תל אביב יפו<->ירושלים/יצחק נבון-ירושלים,6703,2,
35178,2,,ירושלים/יצחק נבון-ירושלים<->תל אביב מרכז-תל אביב יפו,6704,2,
35179,2,,תל אביב מרכז-תל אביב יפו<->ירושלים/יצחק נבון-ירושלים,6705,2,
35180,2,,ירושלים/יצחק נבון-ירושלים<->תל אביב מרכז-תל אביב יפו,6706,2,
35181,2,,תל אביב מרכז-תל אביב יפו<->ירושלים/יצחק נבון-ירושלים,6707,2,
35182,2,,ירושלים/יצחק נבון-ירושלים<->תל אביב מרכז-תל אביב יפו,6708,2,
35183,2,,תל אביב מרכז-תל אביב יפו<->ירושלים/יצחק נבון-ירושלים,6709,2,
35184,2,,נתב''ג-נמל תעופה בן גוריון<->תל אביב מרכז-תל אביב יפו,9700,2,
35185,2,,הרצליה-הרצליה<->נתב''ג-נמל תעופה בן גוריון,9701,2,
35186,2,,נתב''ג-נמל תעופה בן גוריון<->תל אביב מרכז-תל אביב יפו,9702,2,
35187,2,,תל אביב מרכז-תל אביב יפו<->נתב''ג-נמל תעופה בן גוריון,9703,2,
35188,2,,נתב''ג-נמל תעופה בן גוריון<->תל אביב מרכז-תל אביב יפו,9704,2,
35189,2,,תל אביב מרכז-תל אביב יפו<->נתב''ג-נמל תעופה בן גוריון,9705,2,
35190,2,,נתב''ג-נמל תעופה בן גוריון<->תל אביב מרכז-תל אביב יפו,9706,2,
35191,2,,תל אביב מרכז-תל אביב יפו<->נתב''ג-נמל תעופה בן גוריון,9707,2,
35192,2,,נתב''ג-נמל תעופה בן גוריון<->תל אביב מרכז-תל אביב יפו,9708,2,
35193,2,,תל אביב מרכז-תל אביב יפו<->נתב''ג-נמל תעופה בן גוריון,9709,2,
35194,2,,נתב''ג-נמל תעופה בן גוריון<->הרצליה-הרצליה,9710,2,
35195,2,,תל אביב מרכז-תל אביב יפו<->נתב''ג-נמל תעופה בן גוריון,9711,2,
35196,2,,הרצליה-הרצליה<->בני ברק-בני ברק,687,2,
35197,2,,תל אביב ההגנה-תל אביב יפו<->באר שבע מרכז-באר שבע,6019,2,
35198,2,,באר שבע מרכז-באר שבע<->תל אביב ההגנה-תל אביב יפו,6020,2,
35199,2,,תל אביב ההגנה-תל אביב יפו<->באר שבע מרכז-באר שבע,6021,2,
35200,2,,באר שבע מרכז-באר שבע<->תל אביב ההגנה-תל אביב יפו,6022,2,
35201,2,,תל אביב ההגנה-תל אביב יפו<->באר שבע מרכז-באר שבע,6023,2,
35202,2,,באר שבע מרכז-באר שבע<->תל אביב ההגנה-תל אביב יפו,6024,2,
35203,2,,תל אביב ההגנה-תל אביב יפו<->באר שבע מרכז-באר שבע,6025,2,
35204,2,,באר שבע מרכז-באר שבע<->תל אביב ההגנה-תל אביב יפו,6026,2,
35205,2,,תל אביב ההגנה-תל אביב יפו<->באר שבע מרכז-באר שבע,6027,2,
35206,2,,באר שבע מרכז-באר שבע<->תל אביב ההגנה-תל אביב יפו,6028,2,
35207,2,,תל אביב ההגנה-תל אביב יפו<->באר שבע מרכז-באר שבע,6029,2,
35208,2,,באר שבע מרכז-באר שבע<->תל אביב ההגנה-תל אביב יפו,6030,2,
35209,2,,תל אביב ההגנה-תל אביב יפו<->באר שבע מרכז-באר שבע,6031,2,
35210,2,,באר שבע מרכז-באר שבע<->תל אביב ההגנה-תל אביב יפו,6032,2,
35211,2,,תל אביב ההגנה-תל אביב יפו<->באר שבע מרכז-באר שבע,6033,2,
35212,2,,באר שבע מרכז-באר שבע<->תל אביב ההגנה-תל אביב יפו,6034,2,
35213,2,,תל אביב ההגנה-תל אביב יפו<->קרית גת-קרית גת,6035,2,
35214,2,,באר שבע מרכז-באר שבע<->תל אביב ההגנה-תל אביב יפו,6036,2,
35215,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב ההגנה-תל אביב יפו,6120,2,
35216,2,,תל אביב ההגנה-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6121,2,
35217,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב ההגנה-תל אביב יפו,6122,2,
35218,2,,תל אביב ההגנה-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6123,2,
35219,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב ההגנה-תל אביב יפו,6124,2,
35220,2,,תל אביב ההגנה-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6125,2,
35221,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב ההגנה-תל אביב יפו,6126,2,
35222,2,,תל אביב ההגנה-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6127,2,
35223,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב ההגנה-תל אביב יפו,6128,2,
35224,2,,תל אביב ההגנה-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6129,2,
